geotype	subtype	scalerank	code	name	country_name	country_code	province_name	province_code	continent	region_un	subregion	region_wb	latitude	longitude	x_min	y_min	x_max	y_max	tsvector	area
OpenPlaces::Park	National Park	3		Yellowstone	United States	US	Wyoming	WY	North America	Americas	Northern America	North America	44.6171875	-110.548350016276	-111.154378255208	44.1343180338542	-109.826456705729	45.10009765625	'state':4C 'unit':3C 'wyom':2B 'yellowston':1A	1.00469511830144
OpenPlaces::Lake	Reservoir	8		Pathfinder Reservoir	United States	US	Wyoming	WY	North America	Americas	Northern America	North America	42.3826608024898	-106.888424176784	-106.956760035225	42.2563785919503	-106.847550944059	42.5101204695378	'pathfind':1A 'reservoir':2A 'state':5C 'unit':4C 'wyom':3B	0.0115347932109672
OpenPlaces::Lake	Reservoir	7		Seminoe Reservoir	United States	US	Wyoming	WY	North America	Americas	Northern America	North America	42.062245450107	-106.820553408598	-106.923202524732	41.9343442368683	-106.68991895398	42.1813157395318	'reservoir':2A 'semino':1A 'state':5C 'unit':4C 'wyom':3B	0.0147276162425615
OpenPlaces::Lake	Reservoir	8		Glendo Reservoir	United States	US	Wyoming	WY	North America	Americas	Northern America	North America	42.5447082544758	-104.955391321509	-105.010865972821	42.4827446057146	-104.914756085312	42.6007846206944	'glendo':1A 'reservoir':2A 'state':5C 'unit':4C 'wyom':3B	0.00520858921196698
OpenPlaces::Lake	Lake	5		Owasco Lake	United States	US	New York	NY	North America	Americas	Northern America	North America	42.8623271476509	-76.5229656858603	-76.5474738818875	42.7635679829982	-76.4665237469263	42.921935883395	'lake':2A 'new':3B 'owasco':1A 'state':6C 'unit':5C 'york':4B	0.00291679869417006
OpenPlaces::River	River	8		Wind River	United States	US	Wyoming	WY	North America	Americas	Northern America	North America	43.2627220723899	-109.022938605854	-109.907704230854	43.047919012494	-107.897328254291	44.162665106244	'river':2A 'state':5C 'unit':4C 'wind':1A 'wyom':3B	0
OpenPlaces::River	River	3		Columbia River	United States	US	Washington	WA	North America	Americas	Northern America	North America	48.040594793744	-119.36392167877	-123.206369595437	45.5661074890565	-115.86538652252	52.1017520203065	'columbia':1A 'river':2A 'state':5C 'unit':4C 'washington':3B	0
OpenPlaces::Lake	Reservoir	5		Lake Chelan	United States	US	Washington	WA	North America	Americas	Northern America	North America	48.0877319504287	-120.450921821976	-120.662206612412	47.8348731652226	-119.981195204292	48.3341147248379	'chelan':2A 'lake':1A 'state':5C 'unit':4C 'washington':3B	0.0217178860133211
OpenPlaces::Park	National Park	3		Grand Teton	United States	US	Wyoming	WY	North America	Americas	Northern America	North America	43.8011474609375	-110.641956526646	-110.946736653646	43.5644938151042	-110.42041015625	44.0860188802083	'grand':1A 'state':5C 'teton':2A 'unit':4C 'wyom':3B	0.138109147548676
OpenPlaces::Lake	Lake	4		Yellowstone Lake	United States	US	Wyoming	WY	North America	Americas	Northern America	North America	44.4321710376441	-110.328518274711	-110.566252962113	44.2980881777356	-110.191968974465	44.5724355442223	'lake':2A 'state':5C 'unit':4C 'wyom':3B 'yellowston':1A	0.037274810034061
OpenPlaces::Lake	Lake	7		Jackson Lake	United States	US	Wyoming	WY	North America	Americas	Northern America	North America	43.9485307767667	-110.665858423631	-110.739927797121	43.8265168460707	-110.581559896724	44.0587701423775	'jackson':1A 'lake':2A 'state':5C 'unit':4C 'wyom':3B	0.0143843946445264
OpenPlaces::Lake	Reservoir	7		Flaming Gorge Reservoir	United States	US	Wyoming	WY	North America	Americas	Northern America	North America	41.1207217894764	-109.523625613135	-109.629439127517	40.9270301938237	-109.499035819197	41.3111753797305	'flame':1A 'gorg':2A 'reservoir':3A 'state':6C 'unit':5C 'wyom':4B	0.0162574478807029
OpenPlaces::Lake	Reservoir	8		Boysen Reservoir	United States	US	Wyoming	WY	North America	Americas	Northern America	North America	43.3156479034336	-108.169470581289	-108.240187629519	43.2104127279841	-108.122883524857	43.422649263646	'boysen':1A 'reservoir':2A 'state':5C 'unit':4C 'wyom':3B	0.0106432922234967
OpenPlaces::Park	National Monument	5		Organ Pipe Cactus NM	United States	US	Arizona	AZ	North America	Americas	Northern America	North America	32.0138142903646	-112.879506429036	-113.0859375	31.8155517578125	-112.607869466146	32.2021484375	'arizona':5B 'cactus':3A 'nm':4A 'organ':1A 'pipe':2A 'state':7C 'unit':6C	0.128668429123029
OpenPlaces::Park	National Park	3		Petrified Forest	United States	US	Arizona	AZ	North America	Americas	Northern America	North America	34.976318359375	-109.710571289063	-109.966471354167	34.78076171875	-109.594685872396	35.171875	'arizona':3B 'forest':2A 'petrifi':1A 'state':5C 'unit':4C	0.0880899296866519
OpenPlaces::River	River	6		Gila River	United States	US	Arizona	AZ	North America	Americas	Northern America	North America	33.0322533223899	-112.921254035541	-114.558461066791	32.6282005880149	-108.114247199604	33.5768496765565	'arizona':3B 'gila':1A 'river':2A 'state':5C 'unit':4C	0
OpenPlaces::Park	National Park	3		Crater Lake	United States	US	Oregon	OR	North America	Americas	Northern America	North America	42.9391682942708	-122.13001517348	-122.304321289062	42.7674967447917	-121.971110026042	43.0864664713542	'crater':1A 'lake':2A 'oregon':3B 'state':5C 'unit':4C	0.0813181516197005
OpenPlaces::Lake	Lake	6		Lake Havasu	United States	US	Arizona	AZ	North America	Americas	Northern America	North America	34.4227604407223	-114.277659495405	-114.398432351177	34.307958431141	-114.063593156565	34.5408004557021	'arizona':3B 'havasu':2A 'lake':1A 'state':5C 'unit':4C	0.00759948594100909
OpenPlaces::Lake	Reservoir	4		Lake Mead	United States	US	Arizona	AZ	North America	Americas	Northern America	North America	36.209403510348	-114.013455397578	-114.858670663947	35.8307040607931	-113.631613799999	36.5895747805386	'arizona':3B 'lake':1A 'mead':2A 'state':5C 'unit':4C	0.0788052732729196
OpenPlaces::Park	National Recreation Area	4		Lake Mead NRA	United States	US	Nevada	NV	North America	Americas	Northern America	North America	35.87451171875	-114.686726888021	-114.920939127604	35.1767171223958	-113.143880208333	36.6047770182292	'lake':1A 'mead':2A 'nevada':4B 'nra':3A 'state':6C 'unit':5C	0.512966141932544
OpenPlaces::River	River	8		S. Fork Republican River	United States	US	Kansas	KS	North America	Americas	Northern America	North America	39.9712181661399	-101.641916470437	-102.404693163145	39.590155340619	-100.795155402729	40.238592840619	'fork':2A 'kansa':5B 'republican':3A 'river':4A 'state':7C 'unit':6C	0
OpenPlaces::River	River	8		Humboldt River	United States	US	Nevada	NV	North America	Americas	Northern America	North America	40.2365176453065	-118.410552538145	-118.605539517312	40.0104434265565	-114.920236782937	41.2496198588482	'humboldt':1A 'nevada':3B 'river':2A 'state':5C 'unit':4C	0
OpenPlaces::Lake	Reservoir	8		Rye Patch Reservoir	United States	US	Nevada	NV	North America	Americas	Northern America	North America	40.6142683087463	-118.323388992919	-118.338790556961	40.5125655028223	-118.232966653257	40.7139105657804	'nevada':4B 'patch':2A 'reservoir':3A 'rye':1A 'state':6C 'unit':5C	0.00451244118909301
OpenPlaces::Lake	Reservoir	7		Lake Mohave	United States	US	Nevada	NV	North America	Americas	Northern America	North America	35.4901247657018	-114.663396629693	-114.680580367032	35.3526567183313	-114.589033123495	35.6305364543436	'lake':1A 'mohav':2A 'nevada':3B 'state':5C 'unit':4C	0.00804086059765802
OpenPlaces::Lake	Alkaline Lake	5		Pyramid Lake	United States	US	Nevada	NV	North America	Americas	Northern America	North America	40.0560067416411	-119.582002816828	-119.707730930187	39.8670249720226	-119.419254085598	40.2102535442581	'lake':2A 'nevada':3B 'pyramid':1A 'state':5C 'unit':4C	0.0431408146119149
OpenPlaces::River	River	8		Kansas River	United States	US	Kansas	KS	North America	Americas	Northern America	North America	39.079413153119	-95.6984757152287	-96.8551326162704	38.9640567078065	-94.6005753246037	39.2278913432232	'kansa':1A,3B 'river':2A 'state':5C 'unit':4C	0
OpenPlaces::Lake	Alkaline Lake	6		Harney Lake	United States	US	Oregon	OR	North America	Americas	Northern America	North America	43.2377885918073	-119.100076852601	-119.23233286487	43.1612539187531	-119.00699712555	43.3205049115313	'harney':1A 'lake':2A 'oregon':3B 'state':5C 'unit':4C	0.0181563228882035
OpenPlaces::River	River	4		Arkansas River	United States	US	Kansas	KS	North America	Americas	Northern America	North America	38.042547918744	-97.9529923167912	-106.380767381895	33.793280340619	-91.0658259756454	39.2223574890565	'arkansa':1A 'kansa':3B 'river':2A 'state':5C 'unit':4C	0
OpenPlaces::River	River	8		Marais des Cygnes River	United States	US	Kansas	KS	North America	Americas	Northern America	North America	38.571356512494	-95.1415909496037	-96.1777237621037	38.0330671244732	-94.2444962230412	38.762518621869	'cygn':3A 'des':2A 'kansa':5B 'marai':1A 'river':4A 'state':7C 'unit':6C	0
OpenPlaces::River	River	8		Cooper River	United States	US	South Carolina	SC	North America	Americas	Northern America	North America	33.0398216817649	-79.9363500641871	-80.1549373037704	32.851385809369	-79.9126684235621	33.401678778119	'carolina':4B 'cooper':1A 'river':2A 'south':3B 'state':6C 'unit':5C	0
OpenPlaces::River	River	8		San Juan River	United States	US	New Mexico	NM	North America	Americas	Northern America	North America	36.8900820984315	-108.787017381895	-110.654286262104	36.709295965619	-106.795480923562	37.428778387494	'juan':2A 'mexico':5B 'new':4B 'river':3A 'san':1A 'state':7C 'unit':6C	0
OpenPlaces::Park	National Monument	5		White Sands NM	United States	US	New Mexico	NM	North America	Americas	Northern America	North America	32.7598673502604	-106.333953857422	-106.480021158854	32.6560465494792	-106.137166341146	32.8733317057292	'mexico':5B 'new':4B 'nm':3A 'sand':2A 'state':7C 'unit':6C 'white':1A	0.0567223727703084
OpenPlaces::Park	National Monument	5		El Malpais NM	United States	US	New Mexico	NM	North America	Americas	Northern America	North America	34.8628336588542	-108.096587600757	-108.150797526042	34.7083333333333	-107.803141276042	35.0125325520833	'el':1A 'malpai':2A 'mexico':5B 'new':4B 'nm':3A 'state':7C 'unit':6C	0.0463608577847475
OpenPlaces::Lake	Reservoir	7		Brantley Lake	United States	US	New Mexico	NM	North America	Americas	Northern America	North America	32.6826269031835	-104.297942045349	-104.346191773757	32.6074168687013	-104.270393011021	32.758720030047	'brantley':1A 'lake':2A 'mexico':4B 'new':3B 'state':6C 'unit':5C	0.00533616002683864
OpenPlaces::Lake	Reservoir	8		Ute Reservoir	United States	US	New Mexico	NM	North America	Americas	Northern America	North America	35.3837121337437	-103.474469206773	-103.592030880046	35.3494187129328	-103.413793401068	35.4177111904274	'mexico':4B 'new':3B 'reservoir':2A 'state':6C 'unit':5C 'ute':1A	0.00404279689185885
OpenPlaces::Lake	Alkaline Lake	5		Malheur Lake	United States	US	Oregon	OR	North America	Americas	Northern America	North America	43.3405216721763	-118.772937110383	-118.965050237434	43.2295463962476	-118.59547607582	43.4444322090538	'lake':2A 'malheur':1A 'oregon':3B 'state':5C 'unit':4C	0.0464855355130755
OpenPlaces::River	River	4		Rio Grande River	United States	US	New Mexico	NM	North America	Americas	Northern America	North America	35.8208275411399	-106.175892707416	-107.426584439187	25.8441836609315	-97.1392716136662	37.837713934369	'grand':2A 'mexico':5B 'new':4B 'rio':1A 'river':3A 'state':7C 'unit':6C	0
OpenPlaces::River	River	7		Pecos River	United States	US	New Mexico	NM	North America	Americas	Northern America	North America	32.333319403119	-104.090728319395	-105.719593879291	29.6887474630149	-101.330433723041	35.8497175150982	'mexico':4B 'new':3B 'peco':1A 'river':2A 'state':6C 'unit':5C	0
OpenPlaces::Lake	Reservoir	8		Conchas Lake	United States	US	New Mexico	NM	North America	Americas	Northern America	North America	35.4627489018785	-104.190215581894	-104.325733466922	35.3714960224677	-104.162655740491	35.5481144987467	'concha':1A 'lake':2A 'mexico':4B 'new':3B 'state':6C 'unit':5C	0.00905683465394282
OpenPlaces::Lake	Reservoir	7		Caballo Reservoir	United States	US	New Mexico	NM	North America	Americas	Northern America	North America	33.0173189157322	-107.28834133199	-107.313382175245	32.9103175555198	-107.265548004586	33.1143118956221	'caballo':1A 'mexico':4B 'new':3B 'reservoir':2A 'state':6C 'unit':5C	0.00482449036352367
OpenPlaces::Lake	Reservoir	7		Elephant Butte Reservoir	United States	US	New Mexico	NM	North America	Americas	Northern America	North America	33.2659094210949	-107.160019253484	-107.210943459003	33.1702410797771	-107.147213625479	33.3636383113026	'butt':2A 'eleph':1A 'mexico':5B 'new':4B 'reservoir':3A 'state':7C 'unit':6C	0.00560146139714292
OpenPlaces::River	River	6		Willamette River	United States	US	Oregon	OR	North America	Americas	Northern America	North America	44.6662051453065	-123.060047980854	-123.232411262104	43.4220645203065	-122.094634569395	45.656561590619	'oregon':3B 'river':2A 'state':5C 'unit':4C 'willamett':1A	0
OpenPlaces::River	River	8		John Day River	United States	US	Oregon	OR	North America	Americas	Northern America	North America	45.186102606244	-120.453439907937	-120.598988410541	44.2624779317649	-118.532093879291	45.7273216817649	'day':2A 'john':1A 'oregon':4B 'river':3A 'state':6C 'unit':5C	0
OpenPlaces::River	River	8		Santee River	United States	US	South Carolina	SC	North America	Americas	Northern America	North America	33.3519961609315	-79.7603653636662	-80.1650284496037	33.1549746765565	-79.3387345042912	33.5075137390565	'carolina':4B 'river':2A 'sante':1A 'south':3B 'state':6C 'unit':5C	0
OpenPlaces::Lake	Lake	6		Upper Klamath Lake	United States	US	Oregon	OR	North America	Americas	Northern America	North America	42.4390315328355	-121.948671369913	-122.081041705186	42.2434265703565	-121.8066943387	42.6343421311874	'klamath':2A 'lake':3A 'oregon':4B 'state':6C 'unit':5C 'upper':1A	0.0329627908485653
OpenPlaces::River	River	8		Osage River	United States	US	Missouri	MO	North America	Americas	Northern America	North America	38.2239037130149	-93.0160212881454	-94.2444962230412	37.9956322286399	-92.0255020824162	38.568670965619	'missouri':3B 'osag':1A 'river':2A 'state':5C 'unit':4C	0
OpenPlaces::Lake	Reservoir	7		Red Bluff Lake	United States	US	Texas	TX	North America	Americas	Northern America	North America	31.9857198321993	-103.934001164167	-103.983093622941	31.9088907950179	-103.878299993682	32.0466532065155	'bluff':2A 'lake':3A 'red':1A 'state':6C 'texa':4B 'unit':5C	0.00474167439727242
OpenPlaces::River	River	8		Black River	United States	US	Arkansas	AR	North America	Americas	Northern America	North America	36.3495547546815	-90.7087296214787	-91.3675024079371	35.6439883484315	-90.3052872386662	37.6863060567649	'arkansa':3B 'black':1A 'river':2A 'state':5C 'unit':4C	0
OpenPlaces::River	River	8		Congaree River	United States	US	South Carolina	SC	North America	Americas	Northern America	North America	33.7675235046815	-80.7849014964787	-81.2150772777287	33.5816511088482	-80.5043839183537	34.047186590619	'carolina':4B 'congare':1A 'river':2A 'south':3B 'state':6C 'unit':5C	0
OpenPlaces::River	River	8		White River	United States	US	Arkansas	AR	North America	Americas	Northern America	North America	36.1780052755149	-92.4432266917912	-94.0714412100204	33.9538841817649	-91.0583389964787	36.7034772807232	'arkansa':3B 'river':2A 'state':5C 'unit':4C 'white':1A	0
OpenPlaces::River	River	8		Broad River	United States	US	South Carolina	SC	North America	Americas	Northern America	North America	34.8081322286399	-81.4725235667912	-82.3830460277287	34.004461981244	-81.0564672516871	35.3465436869732	'broad':1A 'carolina':4B 'river':2A 'south':3B 'state':6C 'unit':5C	0
